package_id,year,supplier_name,work_unit,procurement_method,procurement_type,is_partial_snapshot_year,split,baseline_score,baseline_rank,top_feature_1,top_feature_1_contribution,top_feature_2,top_feature_2_contribution,top_feature_3,top_feature_3_contribution
10013978000,2025,PT. DEBITINDO JAYA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA PUSAT - 1.02.0.00.0.00.01.0001,Tender,Pekerjaan Konstruksi,false,train,148.755663716,79,supplier_prior_contract_share_year,731.305934083,procurement_type_code,5,log_contract_value,2.57303287286
10125834000,2026,PT.Elsadai Servo Cons,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,145.270851512,80,supplier_prior_contract_share_year,718.173280882,hps_to_pagu_ratio,2.43528688493,bid_submission_duration_days,2.39670827189
10006448000,2025,PT. Ciriajasa Cipta Mandiri,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,139.826920368,81,supplier_prior_contract_share_year,691.705769336,evaluation_duration_days,2.2090969027,supplier_prior_package_count_year,2
10108517000,2026,PT. SEWUN INDO KONSULTAN,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.04.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,132.935767023,82,supplier_prior_contract_share_year,656.306381318,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,supplier_prior_package_count_year,3
10058299000,2025,PT. KUN CIPTA PERSADA,"DINAS TENAGA KERJA, TRANSMIGRASI, DAN ENERGI - 2.07.3.32.3.29.01.0000",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,128.657541132,83,supplier_prior_work_unit_contract_share_year,627.231652114,hps_to_pagu_ratio,12.2804903935,supplier_prior_contract_share_year,1.77556315146
10117121000,2026,PT. BUMI MADANI,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,126.853635536,84,supplier_prior_contract_share_year,495.829601048,hps_to_pagu_ratio,129.089595112,supplier_prior_package_count_year,7
10031496000,2025,Danureksa Sarana Cipta,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,123.444678595,85,supplier_prior_work_unit_contract_share_year,569.707613585,supplier_prior_contract_share_year,35.0705536591,supplier_prior_package_count_year,7
10086516000,2025,PT. Pembangunan Perumahan (Persero)  Tbk,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Tender,Pekerjaan Konstruksi,false,train,122.469451059,86,supplier_prior_contract_share_year,592.769924791,bid_submission_duration_days,7.4247302972,procurement_type_code,5
10122805000,2026,PT. KOMSHA AKUR CONSULT,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,104.798542388,87,supplier_prior_work_unit_contract_share_year,389.371444988,supplier_prior_contract_share_year,127.621266954,supplier_prior_package_count_year,4
10117547000,2026,PT. BUMI MADANI,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.02.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,99.274514131,88,supplier_prior_contract_share_year,484.570113269,supplier_prior_package_count_year,9,partial_snapshot_year_flag,1
10033631000,2025,PT. BUMI MADANI,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,93.7909521692,89,supplier_prior_work_unit_contract_share_year,417.389397581,supplier_prior_contract_share_year,38.9997124916,supplier_prior_package_count_year,10
10121512000,2026,PT. BUMI MADANI,SUKU DINAS PERHUBUNGAN KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 2.15.0.00.0.00.01.0014,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,86.9820995293,90,supplier_prior_contract_share_year,424.725783118,supplier_prior_package_count_year,6,hps_to_pagu_ratio,1.83573300873
10105770000,2026,PT. SEWUN INDO KONSULTAN,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA BARAT - 1.03.0.00.0.00.02.0003,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,84.5680955477,91,supplier_prior_contract_share_year,417.083069404,supplier_prior_package_count_year,2,bid_submission_duration_days,1.75740833463
10080331000,2025,PT INAKKO Internasional Konsulindo,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,79.3268587322,92,supplier_prior_work_unit_contract_share_year,318.286213024,supplier_prior_contract_share_year,72.1379903616,bid_submission_duration_days,2.21009027516
10009846000,2025,Danureksa Sarana Cipta,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,77.8801688156,93,supplier_prior_contract_share_year,372.942865683,hps_to_pagu_ratio,11.7245726251,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
10119632000,2026,PT. ALFRIZ AULIATAMA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA UTARA - 1.04.0.00.0.00.01.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,75.2996247542,94,supplier_prior_contract_share_year,366.585533762,supplier_prior_package_count_year,7,partial_snapshot_year_flag,1
10021797000,2025,PT Delta Arsitektur Persada,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,75.1563195881,95,supplier_prior_work_unit_contract_share_year,354.895779986,supplier_prior_contract_share_year,15.2433188514,supplier_prior_package_count_year,3
10014223000,2025,Danureksa Sarana Cipta,KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - KEP. SERIBU - 7.01.0.00.0.00.06.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,74.3928198425,96,supplier_prior_contract_share_year,362.248932111,supplier_prior_package_count_year,5,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
10036185000,2025,Danureksa Sarana Cipta,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,73.803243318,97,supplier_prior_work_unit_contract_share_year,298.949422628,supplier_prior_contract_share_year,54.5011431883,supplier_prior_package_count_year,13
10122690000,2026,PT. SEWUN INDO KONSULTAN,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,73.5825719919,98,supplier_prior_contract_share_year,358.181162264,supplier_prior_package_count_year,7,partial_snapshot_year_flag,1
10029856000,2025,PT Prisma Karya Utama,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,73.3757855206,99,supplier_prior_work_unit_contract_share_year,342.446008417,supplier_prior_contract_share_year,11.6872752414,hps_to_pagu_ratio,9.3993283976
10019448000,2025,PT.PERMATA DWILESTARI,KOTA ADMINISTRASI JAKARTA PUSAT - 7.01.0.00.0.00.01.0000,Tender,Pekerjaan Konstruksi,false,train,72.8699209033,100,supplier_prior_contract_share_year,352.786750881,procurement_type_code,5,log_contract_value,2.23236332289
10132146000,2026,PT. KOMSHA AKUR CONSULT,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,72.0548225861,101,supplier_prior_work_unit_contract_share_year,260.34539064,supplier_prior_contract_share_year,93.9425736113,supplier_prior_package_count_year,3
10121611000,2026,PT. ALFRIZ AULIATAMA,KOTA ADMINISTRASI JAKARTA SELATAN - 7.01.0.00.0.00.04.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,71.4346821076,102,supplier_prior_contract_share_year,347.598248024,supplier_prior_package_count_year,6,evaluation_duration_days,1.49311620915
10015493000,2025,PT. SUMBER BAYAK KREASI,UNIT PENGELOLA KAWASAN PERKAMPUNGAN BUDAYA BETAWI - 2.22.0.00.0.00.01.0012,Tender,Pekerjaan Konstruksi,false,train,70.7784022695,103,supplier_prior_contract_share_year,342.650248261,procurement_type_code,5,log_contract_value,2.12704255855
10017753000,2025,PT. GRANITINDO CIPTA SEJATI,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,70.3742429376,104,supplier_prior_work_unit_contract_share_year,322.692017008,supplier_prior_contract_share_year,25.3411059491,supplier_prior_package_count_year,2
10132180000,2026,PT. ALFRIZ AULIATAMA,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,70.1908698414,105,supplier_prior_contract_share_year,340.157223764,supplier_prior_package_count_year,8,partial_snapshot_year_flag,1
59710127,2024,PT. SUMBER BAYAK KREASI,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Tender,Pekerjaan Konstruksi,false,train,68.6237178316,106,supplier_prior_contract_share_year,331.305813147,procurement_type_code,5,evaluation_duration_days,2.43174216832
10030065000,2025,PT. BUMI MADANI,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,67.671857625,107,supplier_prior_work_unit_contract_share_year,267.788174621,supplier_prior_contract_share_year,51.7842157865,supplier_prior_package_count_year,14
10012580000,2025,KAP Sriyadi Elly Sugeng & Rekan,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,65.8381508793,108,supplier_prior_contract_share_year,151.172242657,supplier_prior_work_unit_contract_share_year,145.929906354,hps_to_pagu_ratio,27.173384212
57654127,2024,AGRINAS PANGAN NUSANTARA (PERSERO),UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN - 1.01.0.00.0.00.01.0039,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,63.5756587499,109,supplier_prior_contract_share_year,243.788425732,hps_to_pagu_ratio,63.1880261659,tender_duration_days,4.02859106683
10029357000,2025,PT. BAYU BERLIAN MANDIRI,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,63.2437032927,110,supplier_prior_work_unit_contract_share_year,272.981767554,supplier_prior_contract_share_year,24.1752318322,hps_to_pagu_ratio,12.7152015297
10119136000,2026,PT. SEWUN INDO KONSULTAN,UNIT PENYELENGGARA PELABUHAN DAERAH - 2.15.0.00.0.00.01.0023,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,61.7475143391,111,supplier_prior_contract_share_year,299.171920921,supplier_prior_package_count_year,6,hps_to_pagu_ratio,1.56565077399
10032516000,2025,PT. METRO KREASI INDOTEKNIK,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Tender,Pekerjaan Konstruksi,false,train,61.5891704232,112,supplier_prior_contract_share_year,264.544750917,hps_to_pagu_ratio,33.4006851826,procurement_type_code,5
10007608000,2025,PT. BAYU BERLIAN MANDIRI,KOTA ADMINISTRASI JAKARTA BARAT - 7.01.0.00.0.00.03.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,59.5905448844,113,supplier_prior_contract_share_year,294.733420346,supplier_prior_package_count_year,1,contract_to_hps_ratio,0.772406658075
10027953000,2025,PT Prisma Karya Utama,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,59.2385716572,114,supplier_prior_work_unit_contract_share_year,267.384040138,supplier_prior_contract_share_year,12.0506653767,contract_to_hps_ratio,6.87907638564
10013282000,2025,Danureksa Sarana Cipta,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,58.8090895081,115,supplier_prior_contract_share_year,287.775574561,supplier_prior_package_count_year,3,hps_to_pagu_ratio,1.56565077399
10021850000,2025,PT Delta Arsitektur Persada,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,57.4907546371,116,supplier_prior_work_unit_contract_share_year,260.904068018,supplier_prior_contract_share_year,22.6885964112,supplier_prior_package_count_year,2
10074690000,2025,PT.Caturbina Guna Persada,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,56.113253439,117,supplier_prior_work_unit_contract_share_year,228.194533065,supplier_prior_contract_share_year,46.6662049798,evaluation_duration_days,2.49639793632
10119044000,2026,PT. SEWUN INDO KONSULTAN,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,56.1075171641,118,supplier_prior_contract_share_year,272.708468721,supplier_prior_package_count_year,5,partial_snapshot_year_flag,1
10027867000,2025,PT. BUMI MADANI,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,55.894772758,119,supplier_prior_work_unit_contract_share_year,227.299923215,supplier_prior_contract_share_year,38.3992214454,supplier_prior_package_count_year,11
59569127,2024,AGRINAS PANGAN NUSANTARA (PERSERO),"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,54.5737973155,120,supplier_prior_contract_share_year,265.601374108,supplier_prior_package_count_year,3,tender_duration_days,1.91641025312
10016554000,2025,PT. SEWUN INDO KONSULTAN,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.04.0.00.0.00.01.0004,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,54.430823421,121,supplier_prior_work_unit_contract_share_year,201.22418003,supplier_prior_contract_share_year,55.1689751009,bid_submission_duration_days,8.5097806494
10021848000,2025,PT. INKONEKSI IZI KONSULTAN,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,54.2574847576,122,supplier_prior_work_unit_contract_share_year,242.133115747,supplier_prior_contract_share_year,25.2931992844,supplier_prior_package_count_year,2
10011854000,2025,Danureksa Sarana Cipta,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA UTARA - 1.02.0.00.0.00.01.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,53.6670009467,123,supplier_prior_contract_share_year,252.140717128,hps_to_pagu_ratio,11.6968715652,supplier_prior_package_count_year,2
10074687000,2025,PT. GLOBAL PARASINDO JAYA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,52.4507486354,124,supplier_prior_work_unit_contract_share_year,214.001516455,supplier_prior_contract_share_year,42.5475415746,evaluation_duration_days,2.49974990586
10114947000,2026,PT. BUMI MADANI,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA BARAT - 1.02.0.00.0.00.01.0003,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,51.2304217381,125,supplier_prior_contract_share_year,246.092198938,supplier_prior_package_count_year,4,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
10117795000,2026,PT. ALFRIZ AULIATAMA,KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - KEP. SERIBU - 7.01.0.00.0.00.06.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,50.7659717977,126,supplier_prior_contract_share_year,244.240142568,supplier_prior_package_count_year,4,hps_to_pagu_ratio,2.1753999537
10113469000,2026,PT. SEWUN INDO KONSULTAN,SUKU DINAS BINA MARGA KOTA - JAKTIM - 1.03.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,50.2235988633,127,supplier_prior_contract_share_year,243.203362023,supplier_prior_package_count_year,4,hps_to_pagu_ratio,1.56565077399
10024680000,2025,PT.PERMATA DWILESTARI,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA PUSAT - 1.02.0.00.0.00.01.0001,Tender,Pekerjaan Konstruksi,false,train,48.2716611074,128,supplier_prior_contract_share_year,230.049971706,procurement_type_code,5,log_contract_value,2.14344780194
10042626000,2025,PT. TIRAMATSI UTAMA,KOTA ADMINISTRASI JAKARTA BARAT - 7.01.0.00.0.00.03.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,48.242974807,129,supplier_prior_work_unit_contract_share_year,216.928971469,supplier_prior_contract_share_year,13.6085869188,hps_to_pagu_ratio,5.6773156472
10021543000,2025,PT. SEWUN INDO KONSULTAN,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.02.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,48.066922058,130,supplier_prior_contract_share_year,116.153650444,supplier_prior_work_unit_contract_share_year,115.993543258,supplier_prior_package_count_year,6
10121234000,2026,studio bumi anam,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,true,evaluation,47.25917251,131,supplier_prior_contract_share_year,231.59763878,bid_submission_duration_days,1.69822376991,partial_snapshot_year_flag,1
10118491000,2026,Danureksa Sarana Cipta,UNIT PENGELOLA MUSEUM KEBAHARIAN JAKARTA - 2.22.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,47.1901350747,132,supplier_prior_contract_share_year,225.214789343,supplier_prior_package_count_year,5,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
10075581000,2025,PT. METTANA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,46.3756450244,133,supplier_prior_work_unit_contract_share_year,137.243018533,supplier_prior_contract_share_year,87.5767419361,evaluation_duration_days,2.65513231605
10012575000,2025,KAP Sriyadi Elly Sugeng & Rekan,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,46.1058226078,134,supplier_prior_contract_share_year,100.803330534,supplier_prior_work_unit_contract_share_year,97.6371771192,hps_to_pagu_ratio,27.173384212
10048839000,2025,PT. SUMBER BAYAK KREASI,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,Tender,Pekerjaan Konstruksi,false,train,45.143246609,135,supplier_prior_contract_share_year,214.355022727,procurement_type_code,5,log_contract_value,2.16299401784
10021851000,2025,PT. BUMI MADANI,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,44.9862533503,136,supplier_prior_work_unit_contract_share_year,146.490436012,supplier_prior_contract_share_year,69.5797219839,supplier_prior_package_count_year,7
10123174000,2026,PT. GUBAHREKA CONSULTANT,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,44.7307054817,137,supplier_prior_contract_share_year,213.359613735,hps_to_pagu_ratio,6.12114699818,bid_submission_duration_days,2.17276667583
10021914000,2025,PT. MULTIDECON INTERNAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,40.8025031798,138,supplier_prior_work_unit_contract_share_year,193.845039949,supplier_prior_contract_share_year,7.16747594969,procurement_type_code,1
10124767000,2026,PT. INKONEKSI IZI KONSULTAN,KOTA ADMINISTRASI JAKARTA SELATAN - 7.01.0.00.0.00.04.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,38.9441864571,139,supplier_prior_contract_share_year,185.348478487,supplier_prior_package_count_year,4,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
10069560000,2025,PT. AMORAINDO UTAMA KARYA,BADAN PELAYANAN PENGADAAN BARANG/JASA - 5.02.0.00.0.00.04.0000,Tender,Pekerjaan Konstruksi,false,train,38.7134839178,140,hps_to_pagu_ratio,183.246026791,procurement_type_code,5,savings_to_hps_ratio,1.8620609032
10123805000,2026,Danureksa Sarana Cipta,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,true,evaluation,37.5783284592,141,supplier_prior_contract_share_year,178.542660777,supplier_prior_package_count_year,6,work_unit_supplier_hhi_prior_package_count_year,1.34898151936
10021807000,2025,PT. CATUR EKA CIPTA,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,36.7057087178,142,supplier_prior_work_unit_contract_share_year,174.76097375,supplier_prior_contract_share_year,6.1250707362,supplier_prior_package_count_year,1
